names,supertypes,subtypes,set,rarity,cmc,color,modern legality,standard legality,commander legality,vintage legality,legacy legality,reprint,artist,price,is_legendary
Aura Blast,Instant,None,Planeshift,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Ron Walotsky',0.24,False
Aurora Griffin,Creature,Griffin,Planeshift,Common,4,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Ciruelo',0.07,False
Disciple of Kangee,Creature,Human Wizard,Planeshift,Common,3,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Wayne England',0.08,False
Dominaria's Judgment,Instant,None,Planeshift,Rare,3,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'John Avon',0.27,False
Guard Dogs,Creature,Dog,Planeshift,Uncommon,4,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Mike Raabe',0.15,False
Heroic Defiance,Enchantment,Aura,Planeshift,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Terese Nielsen',0.05,False
Hobble,Enchantment,Aura,Planeshift,Common,3,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Alan Pollack',0.1,False
Honorable Scout,Creature,Human Soldier Scout,Planeshift,Common,1,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Mike Ploog',0.07,False
Lashknife Barrier,Enchantment,None,Planeshift,Uncommon,3,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Paolo Parente',0.19,False
March of Souls,Sorcery,None,Planeshift,Rare,5,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Marc Fishman',0.74,False
Orim's Chant,Instant,None,Planeshift,Rare,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',15.13,False
Planeswalker's Mirth,Enchantment,None,Planeshift,Rare,3,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'John Matson',0.23,False
Pollen Remedy,Instant,None,Planeshift,Common,1,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Ben Thompson',0.04,False
Samite Elder,Creature,Human Cleric,Planeshift,Rare,3,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Terese Nielsen',0.34,False
Samite Pilgrim,Creature,Human Cleric,Planeshift,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'D. J. Cleland-Hura',0.1,False
