names,supertypes,subtypes,set,rarity,cmc,color,modern legality,standard legality,commander legality,vintage legality,legacy legality,reprint,artist,price,is_legendary
Angel of Mercy,Creature,Angel,Eighth Edition,Uncommon,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Melissa A. Benson',0.17,False
Angelic Page,Creature,Angel Spirit,Eighth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Marc Fishman',0.13,False
Ardent Militia,Creature,Human Soldier,Eighth Edition,Uncommon,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Paolo Parente',0.09,False
Avatar of Hope,Creature,Avatar,Eighth Edition,Rare,8,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Zug',0.38,False
Aven Cloudchaser,Creature,Bird Soldier,Eighth Edition,Common,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Justin Sweet',0.14,False
Aven Flock,Creature,Bird Soldier,Eighth Edition,Common,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Hildebrandt',0.15,False
Blessed Reversal,Instant,None,Eighth Edition,Rare,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Moeller',0.22,False
Blinding Angel,Creature,Angel,Eighth Edition,Rare,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Todd Lockwood',2.0,False
Chastise,Instant,None,Eighth Edition,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Carl Critchlow',0.14,False
Circle of Protection: Black,Enchantment,None,Eighth Edition,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Romanoski',0.2,False
Circle of Protection: Blue,Enchantment,None,Eighth Edition,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Hildebrandt',0.17,False
Circle of Protection: Green,Enchantment,None,Eighth Edition,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Alan Pollack',0.19,False
Circle of Protection: Red,Enchantment,None,Eighth Edition,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Gary Ruddell',0.17,False
Circle of Protection: White,Enchantment,None,Eighth Edition,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Darrell Riche',0.18,False
Crossbow Infantry,Creature,Human Soldier Archer,Eighth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'James Bernardin',0.07,False
Demystify,Instant,None,Eighth Edition,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Rush',0.11,False
Diving Griffin,Creature,Griffin,Eighth Edition,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'John Howe',0.11,False
Elite Archers,Creature,Human Soldier Archer,Eighth Edition,Rare,6,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Staples',0.17,False
Elite Javelineer,Creature,Human Soldier,Eighth Edition,Uncommon,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',0.04,False
Glorious Anthem,Enchantment,None,Eighth Edition,Rare,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',0.88,False
Glory Seeker,Creature,Human Soldier,Eighth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Dave Dorman',0.05,False
Healing Salve,Instant,None,Eighth Edition,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Hildebrandt',0.07,False
Holy Day,Instant,None,Eighth Edition,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Pete Venters',0.21,False
Holy Strength,Enchantment,Aura,Eighth Edition,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Scott M. Fischer',0.05,False
Honor Guard,Creature,Human Soldier,Eighth Edition,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Zug',0.06,False
Intrepid Hero,Creature,Human Soldier,Eighth Edition,Rare,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Hildebrandt',0.88,False
Ivory Mask,Enchantment,None,Eighth Edition,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Glen Angus',0.69,False
Karma,Enchantment,None,Eighth Edition,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Bob Eggleton',0.13,False
Master Decoy,Creature,Human Soldier,Eighth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Ben Thompson',0.18,False
Master Healer,Creature,Human Cleric,Eighth Edition,Rare,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Hildebrandt',0.15,False
Noble Purpose,Enchantment,None,Eighth Edition,Rare,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',0.35,False
Oracle's Attendants,Creature,Human Soldier,Eighth Edition,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Dany Orizio',0.21,False
Pacifism,Enchantment,Aura,Eighth Edition,Common,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Robert Bliss',0.05,False
Peach Garden Oath,Sorcery,None,Eighth Edition,Uncommon,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Qiao Dafu',0.14,False
Rain of Blades,Instant,None,Eighth Edition,Uncommon,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Rob Alexander',0.1,False
Razorfoot Griffin,Creature,Griffin,Eighth Edition,Common,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Ben Thompson',0.09,False
Redeem,Instant,None,Eighth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'D. Alexander Gregory',0.04,False
Rolling Stones,Enchantment,None,Eighth Edition,Rare,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Don Hazeltine',2.1,False
Sacred Ground,Enchantment,None,Eighth Edition,Rare,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Gary Ruddell',0.39,False
Sacred Nectar,Sorcery,None,Eighth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Janine Johnston',0.05,False
Samite Healer,Creature,Human Cleric,Eighth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.06,False
Sanctimony,Enchantment,None,Eighth Edition,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Patrick Faricy',0.19,False
Savannah Lions,Creature,Cat,Eighth Edition,Rare,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Carl Critchlow',0.81,False
Seasoned Marshal,Creature,Human Soldier,Eighth Edition,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Matthew D. Wilson',0.1,False
Serra Angel,Creature,Angel,Eighth Edition,Rare,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Zug',0.44,False
Solidarity,Instant,None,Eighth Edition,Common,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'John Zeleznik',0.18,False
Spirit Link,Enchantment,Aura,Eighth Edition,Uncommon,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',0.33,False
Standing Troops,Creature,Human Soldier,Eighth Edition,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Daren Bader',0.04,False
Staunch Defenders,Creature,Human Soldier,Eighth Edition,Uncommon,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Tristan Elwell',0.04,False
Story Circle,Enchantment,None,Eighth Edition,Rare,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Alan Pollack',0.66,False
Suntail Hawk,Creature,Bird,Eighth Edition,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Heather Hudson',0.07,False
Sunweb,Creature,Wall,Eighth Edition,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Staples',0.24,False
Sword Dancer,Creature,Human Rebel,Eighth Edition,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Roger Raupp',0.07,False
Tundra Wolves,Creature,Wolf,Eighth Edition,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Richard Sardinha',0.09,False
Venerable Monk,Creature,Human Monk Cleric,Eighth Edition,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'D. Alexander Gregory',0.03,False
Wall of Swords,Creature,Wall,Eighth Edition,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Hannibal King',0.1,False
Worship,Enchantment,None,Eighth Edition,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Zug',1.55,False
Wrath of God,Sorcery,None,Eighth Edition,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',7.08,False
Air Elemental,Creature,Elemental,Eighth Edition,Uncommon,5,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Wayne England',0.06,False
Archivist,Creature,Human Wizard,Eighth Edition,Rare,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Donato Giancola',0.29,False
Aven Fisher,Creature,Bird Soldier,Eighth Edition,Common,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Moeller',0.1,False
Balance of Power,Sorcery,None,Eighth Edition,Rare,5,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Adam Rex',0.3,False
Boomerang,Instant,None,Eighth Edition,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Alan Rabinowitz',0.17,False
Bribery,Sorcery,None,Eighth Edition,Rare,5,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Andrew Robinson',18.8,False
Catalog,Instant,None,Eighth Edition,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Berry',0.08,False
Coastal Hornclaw,Creature,Bird,Eighth Edition,Common,5,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'DiTerlizzi',0.07,False
Coastal Piracy,Enchantment,None,Eighth Edition,Rare,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Matthew D. Wilson',6.09,False
Concentrate,Sorcery,None,Eighth Edition,Uncommon,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Glen Angus',0.17,False
Confiscate,Enchantment,Aura,Eighth Edition,Uncommon,6,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Adam Rex',0.19,False
Coral Eel,Creature,Fish,Eighth Edition,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Una Fricker',0.05,False
Cowardice,Enchantment,None,Eighth Edition,Rare,5,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Scott M. Fischer',0.33,False
Curiosity,Enchantment,Aura,Eighth Edition,Uncommon,1,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Jim Nelson',0.41,False
Daring Apprentice,Creature,Human Wizard,Eighth Edition,Rare,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Dany Orizio',0.26,False
Deflection,Instant,None,Eighth Edition,Rare,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Jeremy Jarvis',0.16,False
Dehydration,Enchantment,Aura,Eighth Edition,Common,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Arnie Swekel',0.1,False
Evacuation,Instant,None,Eighth Edition,Rare,5,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Rob Alexander',3.81,False
Fighting Drake,Creature,Drake,Eighth Edition,Uncommon,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Matt Cavotta',0.06,False
Flash Counter,Instant,None,Eighth Edition,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Matt Cavotta',0.14,False
