names,supertypes,subtypes,set,rarity,cmc,color,modern legality,standard legality,commander legality,vintage legality,legacy legality,reprint,artist,price,is_legendary
Aerial Assault,Sorcery,None,Core Set 2020,Common,3,White,Legal,Legal,Legal,Legal,Legal,True,b'Dan Scott',0.06,False
Ajani Strength of the Pride,Planeswalker,Ajani,Core Set 2020,Mythic Rare,4,White,Legal,Legal,Legal,Legal,Legal,True,b'Chris Rallis',12.42,True
Ancestral Blade,Artifact,Equipment,Core Set 2020,Uncommon,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Scott Murphy',0.11,False
Angel of Vitality,Creature,Angel,Core Set 2020,Uncommon,3,White,Legal,Legal,Legal,Legal,Legal,True,b'Johannes Voss',0.26,False
Angelic Gift,Enchantment,Aura,Core Set 2020,Common,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Josu Hernaiz',0.09,False
Apostle of Purifying Light,Creature,Human Cleric,Core Set 2020,Uncommon,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Bastien L. Deharme',0.16,False
Battalion Foot Soldier,Creature,Human Soldier,Core Set 2020,Common,3,White,Legal,Legal,Legal,Legal,Legal,True,b'Cristi Balanescu',0.07,False
Bishop of Wings,Creature,Human Cleric,Core Set 2020,Rare,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Matt Stewart',0.68,False
Brought Back,Instant,None,Core Set 2020,Rare,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Mitchell Malloy',0.64,False
Cavalier of Dawn,Creature,Elemental Knight,Core Set 2020,Mythic Rare,5,White,Legal,Legal,Legal,Legal,Legal,True,b'Daarken',2.55,False
Dawning Angel,Creature,Angel,Core Set 2020,Common,5,White,Legal,Legal,Legal,Legal,Legal,True,b'Yongjae Choi',0.06,False
Daybreak Chaplain,Creature,Human Cleric,Core Set 2020,Common,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Volkan Ba\xc7\xb5a',0.03,False
Devout Decree,Sorcery,None,Core Set 2020,Uncommon,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Zoltan Boros',0.14,False
Disenchant,Instant,None,Core Set 2020,Common,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Victor Adame Minguez',0.1,False
Eternal Isolation,Sorcery,None,Core Set 2020,Uncommon,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Johan Grenier',0.07,False
Fencing Ace,Creature,Human Soldier,Core Set 2020,Uncommon,2,White,Legal,Legal,Legal,Legal,Legal,True,b'David Rapoza',0.08,False
Gauntlets of Light,Enchantment,Aura,Core Set 2020,Uncommon,3,White,Legal,Legal,Legal,Legal,Legal,True,b'Ekaterina Burmak',0.11,False
Glaring Aegis,Enchantment,Aura,Core Set 2020,Common,1,White,Legal,Legal,Legal,Legal,Legal,True,b'Anthony Palumbo',0.07,False
Gods Willing,Instant,None,Core Set 2020,Uncommon,1,White,Legal,Legal,Legal,Legal,Legal,True,b'Mark Winters',0.18,False
Griffin Protector,Creature,Griffin,Core Set 2020,Common,4,White,Legal,Legal,Legal,Legal,Legal,True,b'Christopher Moeller',0.05,False
Griffin Sentinel,Creature,Griffin,Core Set 2020,Common,3,White,Legal,Legal,Legal,Legal,Legal,True,b'Warren Mahy',0.04,False
Hanged Executioner,Creature,Spirit,Core Set 2020,Rare,3,White,Legal,Legal,Legal,Legal,Legal,True,b'Johann Bodin',0.35,False
Herald of the Sun,Creature,Angel,Core Set 2020,Uncommon,6,White,Legal,Legal,Legal,Legal,Legal,True,b'Micah Epstein',0.05,False
Inspired Charge,Instant,None,Core Set 2020,Common,4,White,Legal,Legal,Legal,Legal,Legal,True,b'Wayne Reynolds',0.04,False
Inspiring Captain,Creature,Human Knight,Core Set 2020,Common,4,White,Legal,Legal,Legal,Legal,Legal,True,b'Ben Maier',0.04,False
