names,supertypes,subtypes,set,rarity,cmc,color,modern legality,standard legality,commander legality,vintage legality,legacy legality,reprint,artist,price,is_legendary
Archangel,Creature,Angel,Visions,Rare,7,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Rush',0.34,False
Daraja Griffin,Creature,Griffin,Visions,Uncommon,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Stuart Griffin',0.14,False
Equipoise,Enchantment,None,Visions,Rare,3,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Adam Rex',1.46,False
Eye of Singularity,World Enchantment,None,Visions,Rare,4,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Eric Peterson',0.58,False
Freewind Falcon,Creature,Bird,Visions,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Una Fricker',0.09,False
Gossamer Chains,Enchantment,None,Visions,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Steve Luke',0.17,False
Honorable Passage,Instant,None,Visions,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Jeff Miracola',0.2,False
Hope Charm,Instant,None,Visions,Common,1,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Greg Spalenka',0.1,False
Infantry Veteran,Creature,Human Soldier,Visions,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Rush',0.08,False
Jamuraan Lion,Creature,Cat,Visions,Common,3,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Stuart Griffin',0.12,False
Knight of Valor,Creature,Human Knight,Visions,Common,3,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Jeff Miracola',0.11,False
Longbow Archer,Creature,Human Soldier Archer,Visions,Uncommon,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Eric Peterson',0.19,False
Miraculous Recovery,Instant,None,Visions,Uncommon,5,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Brian Horton',0.23,False
Parapet,Enchantment,None,Visions,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Mark Poole',0.08,False
