names,supertypes,subtypes,set,rarity,cmc,color,modern legality,standard legality,commander legality,vintage legality,legacy legality,reprint,artist,price,is_legendary
Angel of Mercy,Creature,Angel,Ninth Edition,Uncommon,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Melissa A. Benson',0.19,False
Angelic Blessing,Sorcery,None,Ninth Edition,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Zug',0.07,False
Aven Cloudchaser,Creature,Bird Soldier,Ninth Edition,Common,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Justin Sweet',0.16,False
Aven Flock,Creature,Bird Soldier,Ninth Edition,Common,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Hildebrandt',0.19,False
Ballista Squad,Creature,Human Rebel,Ninth Edition,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Matthew D. Wilson',0.07,False
Blessed Orator,Creature,Human Cleric,Ninth Edition,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Terese Nielsen',0.14,False
Blinding Angel,Creature,Angel,Ninth Edition,Rare,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Todd Lockwood',1.75,False
Blinking Spirit,Creature,Spirit,Ninth Edition,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Allen Williams',0.22,False
Chastise,Instant,None,Ninth Edition,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Carl Critchlow',0.15,False
Circle of Protection: Black,Enchantment,None,Ninth Edition,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Rush',0.22,False
Circle of Protection: Red,Enchantment,None,Ninth Edition,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Rush',0.35,False
Crossbow Infantry,Creature,Human Soldier Archer,Ninth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'James Bernardin',0.05,False
Demystify,Instant,None,Ninth Edition,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Rush',0.07,False
Foot Soldiers,Creature,Human Soldier,Ninth Edition,Common,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',0.06,False
Gift of Estates,Sorcery,None,Ninth Edition,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Hugh Jamieson',3.02,False
Glorious Anthem,Enchantment,None,Ninth Edition,Rare,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',0.88,False
Glory Seeker,Creature,Human Soldier,Ninth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Dave Dorman',0.04,False
Holy Day,Instant,None,Ninth Edition,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Pete Venters',0.22,False
Holy Strength,Enchantment,Aura,Ninth Edition,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Scott M. Fischer',0.11,False
Honor Guard,Creature,Human Soldier,Ninth Edition,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Zug',0.06,False
Infantry Veteran,Creature,Human Soldier,Ninth Edition,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Rush',0.05,False
Inspirit,Instant,None,Ninth Edition,Uncommon,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Simon Bisley',0.1,False
Ivory Mask,Enchantment,None,Ninth Edition,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Glen Angus',0.53,False
Kami of Old Stone,Creature,Spirit,Ninth Edition,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Stephen Tappin',0.24,False
Leonin Skyhunter,Creature,Cat Knight,Ninth Edition,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',0.23,False
Marble Titan,Creature,Giant,Ninth Edition,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Brom',3.3,False
Master Decoy,Creature,Human Soldier,Ninth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Ben Thompson',0.07,False
Master Healer,Creature,Human Cleric,Ninth Edition,Rare,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Adam Rex',0.13,False
Mending Hands,Instant,None,Ninth Edition,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.06,False
Oracle's Attendants,Creature,Human Soldier,Ninth Edition,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Dany Orizio',0.19,False
Pacifism,Enchantment,Aura,Ninth Edition,Common,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Robert Bliss',0.06,False
Paladin en-Vec,Creature,Human Knight,Ninth Edition,Rare,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Simon Bisley',0.7,False
Peace of Mind,Enchantment,None,Ninth Edition,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Randy Elliott',0.08,False
Pegasus Charger,Creature,Pegasus,Ninth Edition,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Val Mayerik',0.11,False
Reverse Damage,Instant,None,Ninth Edition,Rare,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Thomas Gianni',0.47,False
Righteousness,Instant,None,Ninth Edition,Rare,1,White,Legal,Legal,Legal,Legal,Legal,True,b'Mike Dringenberg',0.26,False
Sacred Ground,Enchantment,None,Ninth Edition,Rare,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Gary Ruddell',0.44,False
Sacred Nectar,Sorcery,None,Ninth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Janine Johnston',0.05,False
Samite Healer,Creature,Human Cleric,Ninth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.04,False
Sanctum Guardian,Creature,Human Cleric,Ninth Edition,Uncommon,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Donato Giancola',0.09,False
Savannah Lions,Creature,Cat,Ninth Edition,Rare,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Carl Critchlow',0.5,False
Seasoned Marshal,Creature,Human Soldier,Ninth Edition,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Matthew D. Wilson',0.03,False
Serra Angel,Creature,Angel,Ninth Edition,Rare,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Staples',0.32,False
Serra's Blessing,Enchantment,None,Ninth Edition,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Rebecca Guay',0.53,False
Skyhunter Prowler,Creature,Cat Knight,Ninth Edition,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Vance Kovacs',0.12,False
Soul Warden,Creature,Human Cleric,Ninth Edition,Uncommon,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Randy Gallegos',0.59,False
Spirit Link,Enchantment,Aura,Ninth Edition,Uncommon,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',0.69,False
Story Circle,Enchantment,None,Ninth Edition,Rare,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Alan Pollack',0.68,False
Suntail Hawk,Creature,Bird,Ninth Edition,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Heather Hudson',0.04,False
Tempest of Light,Instant,None,Ninth Edition,Uncommon,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Wayne England',0.23,False
Venerable Monk,Creature,Human Monk Cleric,Ninth Edition,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'D. Alexander Gregory',0.02,False
Veteran Cavalier,Creature,Human Knight,Ninth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'rk post',0.09,False
Warrior's Honor,Instant,None,Ninth Edition,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'D. Alexander Gregory',0.09,False
Weathered Wayfarer,Creature,Human Nomad Cleric,Ninth Edition,Rare,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Hildebrandt',9.35,False
Worship,Enchantment,None,Ninth Edition,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Zug',1.54,False
Wrath of God,Sorcery,None,Ninth Edition,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',7.55,False
Zealous Inquisitor,Creature,Human Cleric,Ninth Edition,Uncommon,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Wayne England',0.1,False
Air Elemental,Creature,Elemental,Ninth Edition,Uncommon,5,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Nick Percival',0.06,False
Annex,Enchantment,Aura,Ninth Edition,Uncommon,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'John Avon',0.29,False
Archivist,Creature,Human Wizard,Ninth Edition,Rare,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Donato Giancola',0.27,False
Aven Fisher,Creature,Bird Soldier,Ninth Edition,Common,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Moeller',0.06,False
Aven Windreader,Creature,Bird Soldier Wizard,Ninth Edition,Common,5,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Hildebrandt',0.05,False
Azure Drake,Creature,Drake,Ninth Edition,Uncommon,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Janine Johnston',0.1,False
Baleful Stare,Sorcery,None,Ninth Edition,Uncommon,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Randy Gallegos',0.22,False
Battle of Wits,Enchantment,None,Ninth Edition,Rare,5,Blue,Legal,Not Legal,Legal,Legal,Legal,True,"b'Edward P. Beard, Jr.'",0.24,False
Boomerang,Instant,None,Ninth Edition,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Arnie Swekel',0.2,False
Clone,Creature,Shapeshifter,Ninth Edition,Rare,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',0.44,False
Confiscate,Enchantment,Aura,Ninth Edition,Uncommon,6,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Adam Rex',0.24,False
Counsel of the Soratami,Sorcery,None,Ninth Edition,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Randy Gallegos',0.1,False
Cowardice,Enchantment,None,Ninth Edition,Rare,5,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Michael Sutfin',0.37,False
Crafty Pathmage,Creature,Human Wizard,Ninth Edition,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Wayne England',0.07,False
Daring Apprentice,Creature,Human Wizard,Ninth Edition,Rare,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Dany Orizio',0.27,False
Dehydration,Enchantment,Aura,Ninth Edition,Common,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Arnie Swekel',0.04,False
Dream Prowler,Creature,Illusion,Ninth Edition,Uncommon,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Matt Cavotta',0.1,False
Evacuation,Instant,None,Ninth Edition,Rare,5,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Rob Alexander',5.15,False
Exhaustion,Sorcery,None,Ninth Edition,Uncommon,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Paolo Parente',0.59,False
Fishliver Oil,Enchantment,Aura,Ninth Edition,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Ralph Horsley',0.09,False
Fleeting Image,Creature,Illusion,Ninth Edition,Rare,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Dave Dorman',0.31,False
Flight,Enchantment,Aura,Ninth Edition,Common,1,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Arnie Swekel',0.05,False
Fugitive Wizard,Creature,Human Wizard,Ninth Edition,Common,1,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Jim Nelson',0.04,False
Horned Turtle,Creature,Turtle,Ninth Edition,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'DiTerlizzi',0.32,False
Imaginary Pet,Creature,Illusion,Ninth Edition,Rare,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Rush',0.3,False
Levitation,Enchantment,None,Ninth Edition,Uncommon,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Heather Hudson',0.15,False
