names,supertypes,subtypes,set,rarity,cmc,color,modern legality,standard legality,commander legality,vintage legality,legacy legality,reprint,artist,price,is_legendary
Alabaster Potion,Instant,None,Fourth Edition,Common,3,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Harold McNeill',0.11,False
Amrou Kithkin,Creature,Kithkin,Fourth Edition,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Quinton Hoover',0.08,False
Angry Mob,Creature,Human,Fourth Edition,Uncommon,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Drew Tucker',0.16,False
Animate Wall,Enchantment,Aura,Fourth Edition,Rare,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.33,False
Armageddon,Sorcery,None,Fourth Edition,Rare,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Myrfors',2.88,False
Balance,Sorcery,None,Fourth Edition,Rare,2,White,Not Legal,Not Legal,Banned,Restrict.,Banned,True,b'Mark Poole',1.21,False
Benalish Hero,Creature,Human Soldier,Fourth Edition,Common,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.09,False
Black Ward,Enchantment,Aura,Fourth Edition,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.16,False
Blessing,Enchantment,Aura,Fourth Edition,Rare,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Julie Baroh',0.29,False
Blue Ward,Enchantment,Aura,Fourth Edition,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.16,False
Brainwash,Enchantment,Aura,Fourth Edition,Common,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Pete Venters',0.08,False
Castle,Enchantment,None,Fourth Edition,Uncommon,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dameon Willich',0.14,False
Circle of Protection: Artifacts,Enchantment,None,Fourth Edition,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Pete Venters',0.18,False
Circle of Protection: Black,Enchantment,None,Fourth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Myrfors',0.12,False
Circle of Protection: Blue,Enchantment,None,Fourth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Dameon Willich',0.13,False
Circle of Protection: Green,Enchantment,None,Fourth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Sandra Everingham',0.12,False
Circle of Protection: Red,Enchantment,None,Fourth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Tedin',0.15,False
Circle of Protection: White,Enchantment,None,Fourth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.1,False
Conversion,Enchantment,None,Fourth Edition,Uncommon,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Myrfors',0.14,False
