names,supertypes,subtypes,set,rarity,cmc,color,modern legality,standard legality,commander legality,vintage legality,legacy legality,reprint,artist,price,is_legendary
Adarkar Unicorn,Creature,Unicorn,Ice Age,Common,3,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Quinton Hoover',0.09,False
Arctic Foxes,Creature,Fox,Ice Age,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Mark Poole',0.08,False
Arenson's Aura,Enchantment,None,Ice Age,Common,3,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Nicola Leonard',0.1,False
Armor of Faith,Enchantment,Aura,Ice Age,Common,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.11,False
Battle Cry,Instant,None,Ice Age,Uncommon,3,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Douglas Shuler',0.11,False
Black Scarab,Enchantment,Aura,Ice Age,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Kaja Foglio',0.18,False
Blessed Wine,Instant,None,Ice Age,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Kaja Foglio',0.07,False
Blinking Spirit,Creature,Spirit,Ice Age,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Allen Williams',0.4,False
Blue Scarab,Enchantment,Aura,Ice Age,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Amy Weber',0.18,False
Call to Arms,Enchantment,None,Ice Age,Rare,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Randy Gallegos',0.51,False
Caribou Range,Enchantment,Aura,Ice Age,Rare,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Ruth Thompson',0.35,False
Circle of Protection: Black,Enchantment,None,Ice Age,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Sandra Everingham',0.1,False
Circle of Protection: Blue,Enchantment,None,Ice Age,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Pete Venters',0.09,False
Circle of Protection: Green,Enchantment,None,Ice Age,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Sandra Everingham',0.09,False
Circle of Protection: Red,Enchantment,None,Ice Age,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Pete Venters',0.11,False
Circle of Protection: White,Enchantment,None,Ice Age,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Sandra Everingham',0.11,False
Cold Snap,Enchantment,None,Ice Age,Uncommon,3,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Randy Gallegos',0.11,False
Cooperation,Enchantment,Aura,Ice Age,Common,3,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Phil Foglio',0.11,False
Death Ward,Instant,None,Ice Age,Common,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Harold McNeill',0.09,False
Disenchant,Instant,None,Ice Age,Common,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Brian Sn\xc3\xb5ddy',0.13,False
Drought,Enchantment,None,Ice Age,Uncommon,4,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'N\xc3\xa9N\xc3\xa9 Thomas',0.16,False
Elvish Healer,Creature,Elf Cleric,Ice Age,Common,3,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Rick Emond',0.08,False
Enduring Renewal,Enchantment,None,Ice Age,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Harold McNeill',1.58,False
Energy Storm,Enchantment,None,Ice Age,Rare,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Sandra Everingham',0.68,False
