names,supertypes,subtypes,set,rarity,cmc,color,modern legality,standard legality,commander legality,vintage legality,legacy legality,reprint,artist,price,is_legendary
Animate Wall,Enchantment,Aura,Unlimited Edition,Rare,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',6.92,False
Armageddon,Sorcery,None,Unlimited Edition,Rare,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Myrfors',59.49,False
Balance,Sorcery,None,Unlimited Edition,Rare,2,White,Not Legal,Not Legal,Banned,Restrict.,Banned,True,b'Mark Poole',74.51,False
Benalish Hero,Creature,Human Soldier,Unlimited Edition,Common,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.63,False
Black Ward,Enchantment,Aura,Unlimited Edition,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',1.43,False
Blaze of Glory,Instant,None,Unlimited Edition,Rare,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Richard Thomas',39.99,False
Blessing,Enchantment,Aura,Unlimited Edition,Rare,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Julie Baroh',5.12,False
Blue Ward,Enchantment,Aura,Unlimited Edition,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.49,False
Castle,Enchantment,None,Unlimited Edition,Uncommon,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dameon Willich',1.91,False
Circle of Protection: Black,Enchantment,None,Unlimited Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Myrfors',0.49,False
Circle of Protection: Blue,Enchantment,None,Unlimited Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Dameon Willich',0.55,False
Circle of Protection: Green,Enchantment,None,Unlimited Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Sandra Everingham',0.5,False
Circle of Protection: Red,Enchantment,None,Unlimited Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Tedin',0.95,False
Circle of Protection: White,Enchantment,None,Unlimited Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.45,False
Consecrate Land,Enchantment,Aura,Unlimited Edition,Uncommon,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Jeff A. Menges',1.96,False
Conversion,Enchantment,None,Unlimited Edition,Uncommon,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Myrfors',1.09,False
Crusade,Enchantment,None,Unlimited Edition,Rare,2,White,Not Legal,Not Legal,Banned,Banned,Banned,True,b'Mark Poole',1.09,False
Death Ward,Instant,None,Unlimited Edition,Common,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',0.33,False
Disenchant,Instant,None,Unlimited Edition,Common,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Amy Weber',4.36,False
Farmstead,Enchantment,Aura,Unlimited Edition,Rare,3,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',13.85,False
Green Ward,Enchantment,Aura,Unlimited Edition,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.8,False
Guardian Angel,Instant,None,Unlimited Edition,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.41,False
Healing Salve,Instant,None,Unlimited Edition,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.37,False
Holy Armor,Enchantment,Aura,Unlimited Edition,Common,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Melissa A. Benson',0.33,False
Holy Strength,Enchantment,Aura,Unlimited Edition,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.58,False
Island Sanctuary,Enchantment,None,Unlimited Edition,Rare,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',9.98,False
Karma,Enchantment,None,Unlimited Edition,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Richard Thomas',3.07,False
Lance,Enchantment,Aura,Unlimited Edition,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Rob Alexander',0.92,False
Mesa Pegasus,Creature,Pegasus,Unlimited Edition,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Melissa A. Benson',0.38,False
Northern Paladin,Creature,Human Knight,Unlimited Edition,Rare,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',12.62,False
Pearled Unicorn,Creature,Unicorn,Unlimited Edition,Common,3,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Cornelius Brudi',0.36,False
Personal Incarnation,Creature,Avatar Incarnation,Unlimited Edition,Rare,6,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Brockschmidt',9.85,False
Purelace,Instant,None,Unlimited Edition,Rare,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Sandra Everingham',3.17,False
Red Ward,Enchantment,Aura,Unlimited Edition,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.52,False
Resurrection,Sorcery,None,Unlimited Edition,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',2.35,False
Reverse Damage,Instant,None,Unlimited Edition,Rare,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Dameon Willich',17.5,False
Righteousness,Instant,None,Unlimited Edition,Rare,1,White,Legal,Legal,Legal,Legal,Legal,True,b'Douglas Shuler',12.8,False
Samite Healer,Creature,Human Cleric,Unlimited Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Tom W\xc3\xa4nerstrand',0.31,False
Savannah Lions,Creature,Cat,Unlimited Edition,Rare,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Daniel Gelon',99.93,False
Serra Angel,Creature,Angel,Unlimited Edition,Uncommon,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',32.71,False
Swords to Plowshares,Instant,None,Unlimited Edition,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Jeff A. Menges',28.92,False
Veteran Bodyguard,Creature,Human,Unlimited Edition,Rare,5,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',14.96,False
Wall of Swords,Creature,Wall,Unlimited Edition,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Tedin',1.88,False
White Knight,Creature,Human Knight,Unlimited Edition,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Daniel Gelon',7.08,False
White Ward,Enchantment,Aura,Unlimited Edition,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',1.02,False
Wrath of God,Sorcery,None,Unlimited Edition,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Quinton Hoover',73.99,False
Air Elemental,Creature,Elemental,Unlimited Edition,Uncommon,5,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Richard Thomas',3.38,False
Ancestral Recall,Instant,None,Unlimited Edition,Rare,1,Blue,Not Legal,Not Legal,Banned,Restrict.,Banned,True,b'Mark Poole',1989.99,False
Animate Artifact,Enchantment,Aura,Unlimited Edition,Uncommon,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',1.81,False
Blue Elemental Blast,Instant,None,Unlimited Edition,Common,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Richard Thomas',1.53,False
Braingeyser,Sorcery,None,Unlimited Edition,Rare,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Tedin',62.16,False
Clone,Creature,Shapeshifter,Unlimited Edition,Uncommon,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Julie Baroh',5.63,False
Control Magic,Enchantment,Aura,Unlimited Edition,Uncommon,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dameon Willich',6.32,False
Copy Artifact,Enchantment,None,Unlimited Edition,Rare,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Amy Weber',129.98,False
Counterspell,Instant,None,Unlimited Edition,Uncommon,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',26.0,False
Creature Bond,Enchantment,Aura,Unlimited Edition,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.32,False
Drain Power,Sorcery,None,Unlimited Edition,Rare,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',17.49,False
Feedback,Enchantment,Aura,Unlimited Edition,Uncommon,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Quinton Hoover',1.82,False
Flight,Enchantment,Aura,Unlimited Edition,Common,1,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.39,False
Invisibility,Enchantment,Aura,Unlimited Edition,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.62,False
Jump,Instant,None,Unlimited Edition,Common,1,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',0.3,False
Lifetap,Enchantment,None,Unlimited Edition,Uncommon,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.5,False
Lord of Atlantis,Creature,Merfolk,Unlimited Edition,Rare,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Melissa A. Benson',18.0,False
Magical Hack,Instant,None,Unlimited Edition,Rare,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Julie Baroh',11.85,False
