names,supertypes,subtypes,set,rarity,cmc,color,modern legality,standard legality,commander legality,vintage legality,legacy legality,reprint,artist,price,is_legendary
Ajani Goldmane,Planeswalker,Ajani,Magic 2011,Mythic Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Aleksi Briclot',4.19,True
Ajani's Mantra,Enchantment,None,Magic 2011,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'James Paick',0.24,False
Ajani's Pridemate,Creature,Cat Soldier,Magic 2011,Uncommon,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Svetlin Velinov',0.18,False
Angelic Arbiter,Creature,Angel,Magic 2011,Rare,7,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Steve Argyle',1.39,False
Armored Ascension,Enchantment,Aura,Magic 2011,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Ejsing',0.2,False
Assault Griffin,Creature,Griffin,Magic 2011,Common,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Ejsing',0.06,False
Baneslayer Angel,Creature,Angel,Magic 2011,Mythic Rare,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Staples',7.3,False
Blinding Mage,Creature,Human Wizard,Magic 2011,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Eric Deschamps',0.05,False
Celestial Purge,Instant,None,Magic 2011,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'David Palumbo',0.16,False
Cloud Crusader,Creature,Human Knight,Magic 2011,Common,4,White,Legal,Not Legal,Legal,Legal,Legal,False,b'Aleksi Briclot',0.07,False
Condemn,Instant,None,Magic 2011,Uncommon,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Daren Bader',0.22,False
Day of Judgment,Sorcery,None,Magic 2011,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Vincent Proce',2.09,False
Elite Vanguard,Creature,Human Soldier,Magic 2011,Uncommon,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Tedin',0.07,False
Excommunicate,Sorcery,None,Magic 2011,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Matt Stewart',0.09,False
Goldenglow Moth,Creature,Insect,Magic 2011,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Howard Lyon',0.1,False
Holy Strength,Enchantment,Aura,Magic 2011,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Terese Nielsen',0.09,False
Honor of the Pure,Enchantment,None,Magic 2011,Rare,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Staples',0.9,False
Infantry Veteran,Creature,Human Soldier,Magic 2011,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Rush',0.04,False
Inspired Charge,Instant,None,Magic 2011,Common,4,White,Legal,Legal,Legal,Legal,Legal,True,b'Wayne Reynolds',0.04,False
Knight Exemplar,Creature,Human Knight,Magic 2011,Rare,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Jason Chan',9.79,False
Leyline of Sanctity,Enchantment,None,Magic 2011,Rare,4,White,Legal,Legal,Legal,Legal,Legal,True,b'Ryan Pancoast',3.21,False
Mighty Leap,Instant,None,Magic 2011,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'rk post',0.04,False
Pacifism,Enchantment,Aura,Magic 2011,Common,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Robert Bliss',0.05,False
Palace Guard,Creature,Human Soldier,Magic 2011,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Volkan Ba\xc7\xb5a',0.08,False
Roc Egg,Creature,Bird Egg,Magic 2011,Uncommon,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Paul Bonner',0.11,False
Safe Passage,Instant,None,Magic 2011,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Moeller',0.07,False
Serra Angel,Creature,Angel,Magic 2011,Uncommon,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Staples',0.09,False
Serra Ascendant,Creature,Human Monk,Magic 2011,Rare,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Anthony Palumbo',11.34,False
Siege Mastodon,Creature,Elephant,Magic 2011,Common,5,White,Legal,Legal,Legal,Legal,Legal,True,b'Matt Cavotta',0.02,False
Silence,Instant,None,Magic 2011,Rare,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Wayne Reynolds',3.99,False
Silvercoat Lion,Creature,Cat,Magic 2011,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Terese Nielsen',0.05,False
Solemn Offering,Sorcery,None,Magic 2011,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Sam Wood',0.13,False
Squadron Hawk,Creature,Bird,Magic 2011,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Rob Alexander',0.2,False
Stormfront Pegasus,Creature,Pegasus,Magic 2011,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'rk post',0.1,False
Sun Titan,Creature,Giant,Magic 2011,Mythic Rare,6,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Todd Lockwood',2.77,False
Tireless Missionaries,Creature,Human Cleric,Magic 2011,Common,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Dave Kendall',0.04,False
Vengeful Archon,Creature,Archon,Magic 2011,Rare,7,White,Legal,Not Legal,Legal,Legal,Legal,False,b'Greg Staples',0.17,False
War Priest of Thune,Creature,Human Cleric,Magic 2011,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Izzy',0.11,False
White Knight,Creature,Human Knight,Magic 2011,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Moeller',0.14,False
Wild Griffin,Creature,Griffin,Magic 2011,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Matt Cavotta',0.04,False
Aether Adept,Creature,Human Wizard,Magic 2011,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Eric Deschamps',0.16,False
Air Servant,Creature,Elemental,Magic 2011,Uncommon,5,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Lars Grant-West',0.05,False
Alluring Siren,Creature,Siren,Magic 2011,Uncommon,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Chippy',0.07,False
Armored Cancrix,Creature,Crab,Magic 2011,Common,5,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Tomasz Jedruszek',0.08,False
Augury Owl,Creature,Bird,Magic 2011,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Jim Nelson',0.26,False
