names,supertypes,subtypes,set,rarity,cmc,color,modern legality,standard legality,commander legality,vintage legality,legacy legality,reprint,artist,price,is_legendary
Ajani Caller of the Pride,Planeswalker,Ajani,Magic 2014,Mythic Rare,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'D. Alexander Gregory',3.46,True
Ajani's Chosen,Creature,Cat Soldier,Magic 2014,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Wayne Reynolds',0.35,False
Angelic Accord,Enchantment,None,Magic 2014,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Michael C. Hayes',0.41,False
Angelic Wall,Creature,Wall,Magic 2014,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Allen Williams',0.15,False
Archangel of Thune,Creature,Angel,Magic 2014,Mythic Rare,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'James Ryman',23.01,False
Auramancer,Creature,Human Wizard,Magic 2014,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Rebecca Guay',0.12,False
Banisher Priest,Creature,Human Cleric,Magic 2014,Uncommon,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Willian Murai',0.11,False
Blessing,Enchantment,Aura,Magic 2014,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Jason A. Engle',0.12,False
Bonescythe Sliver,Creature,Sliver,Magic 2014,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Trevor Claxton',5.01,False
Brave the Elements,Instant,None,Magic 2014,Uncommon,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Goran Josic',0.29,False
Capashen Knight,Creature,Human Knight,Magic 2014,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Jasper Sandner',0.1,False
Celestial Flare,Instant,None,Magic 2014,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Clint Cearley',0.12,False
Charging Griffin,Creature,Griffin,Magic 2014,Common,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Erica Yang',0.03,False
Congregate,Instant,None,Magic 2014,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Zug',0.1,False
Dawnstrike Paladin,Creature,Human Knight,Magic 2014,Common,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Tyler Jacobson',0.08,False
Devout Invocation,Sorcery,None,Magic 2014,Mythic Rare,7,White,Legal,Not Legal,Legal,Legal,Legal,False,b'David Palumbo',1.54,False
Divine Favor,Enchantment,Aura,Magic 2014,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Allen Williams',0.07,False
Fiendslayer Paladin,Creature,Human Knight,Magic 2014,Rare,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Wesley Burt',1.98,False
Fortify,Instant,None,Magic 2014,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Moeller',0.05,False
Griffin Sentinel,Creature,Griffin,Magic 2014,Common,3,White,Legal,Legal,Legal,Legal,Legal,True,b'Warren Mahy',0.05,False
Hive Stirrings,Sorcery,None,Magic 2014,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Maciej Kuciara',0.24,False
Imposing Sovereign,Creature,Human Noble,Magic 2014,Rare,2,White,Legal,Not Legal,Legal,Legal,Legal,False,b'Scott M. Fischer',0.39,False
Indestructibility,Enchantment,Aura,Magic 2014,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Darrell Riche',0.96,False
Master of Diversion,Creature,Human Scout,Magic 2014,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,False,b'Michael Komarck',0.03,False
Pacifism,Enchantment,Aura,Magic 2014,Common,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Robert Bliss',0.08,False
Path of Bravery,Enchantment,None,Magic 2014,Rare,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Chris Rahn',0.29,False
