names,supertypes,subtypes,set,rarity,cmc,color,modern legality,standard legality,commander legality,vintage legality,legacy legality,reprint,artist,price,is_legendary
Animate Wall,Enchantment,Aura,Classic Sixth Edition,Rare,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Richard Kane Ferguson',0.28,False
Archangel,Creature,Angel,Classic Sixth Edition,Rare,7,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Quinton Hoover',0.3,False
Ardent Militia,Creature,Human Soldier,Classic Sixth Edition,Uncommon,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Zina Saunders',0.2,False
Armageddon,Sorcery,None,Classic Sixth Edition,Rare,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Rob Alexander',3.63,False
Armored Pegasus,Creature,Pegasus,Classic Sixth Edition,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Andrew Robinson',0.18,False
Castle,Enchantment,None,Classic Sixth Edition,Uncommon,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dameon Willich',0.16,False
Celestial Dawn,Enchantment,None,Classic Sixth Edition,Rare,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Liz Danforth',1.27,False
Circle of Protection: Black,Enchantment,None,Classic Sixth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Gerry Grace',0.15,False
Circle of Protection: Blue,Enchantment,None,Classic Sixth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Gerry Grace',0.21,False
Circle of Protection: Green,Enchantment,None,Classic Sixth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Gerry Grace',0.13,False
Circle of Protection: Red,Enchantment,None,Classic Sixth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Gerry Grace',0.15,False
Circle of Protection: White,Enchantment,None,Classic Sixth Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Gerry Grace',0.13,False
Crusade,Enchantment,None,Classic Sixth Edition,Rare,2,White,Not Legal,Not Legal,Banned,Banned,Banned,True,b'D. Alexander Gregory',0.13,False
Daraja Griffin,Creature,Griffin,Classic Sixth Edition,Uncommon,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Stuart Griffin',0.19,False
D'Avenant Archer,Creature,Human Soldier Archer,Classic Sixth Edition,Common,3,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.14,False
Disenchant,Instant,None,Classic Sixth Edition,Common,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Brian Sn\xc3\xb5ddy',0.13,False
Divine Transformation,Enchantment,Aura,Classic Sixth Edition,Uncommon,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'N\xc3\xa9N\xc3\xa9 Thomas',0.19,False
Ekundu Griffin,Creature,Griffin,Classic Sixth Edition,Common,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'David A. Cherry',0.14,False
Enlightened Tutor,Instant,None,Classic Sixth Edition,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',31.04,False
Ethereal Champion,Creature,Avatar,Classic Sixth Edition,Rare,5,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Terese Nielsen',0.24,False
Exile,Instant,None,Classic Sixth Edition,Rare,3,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Rob Alexander',0.78,False
