names,supertypes,subtypes,set,rarity,cmc,color,modern legality,standard legality,commander legality,vintage legality,legacy legality,reprint,artist,price,is_legendary
Animate Wall,Enchantment,Aura,Revised Edition,Rare,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.45,False
Armageddon,Sorcery,None,Revised Edition,Rare,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Myrfors',5.53,False
Balance,Sorcery,None,Revised Edition,Rare,2,White,Not Legal,Not Legal,Banned,Restrict.,Banned,True,b'Mark Poole',2.85,False
Benalish Hero,Creature,Human Soldier,Revised Edition,Common,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.11,False
Black Ward,Enchantment,Aura,Revised Edition,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.2,False
Blessing,Enchantment,Aura,Revised Edition,Rare,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Julie Baroh',0.64,False
Blue Ward,Enchantment,Aura,Revised Edition,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.2,False
Castle,Enchantment,None,Revised Edition,Uncommon,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dameon Willich',0.22,False
Circle of Protection: Black,Enchantment,None,Revised Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Myrfors',0.13,False
Circle of Protection: Blue,Enchantment,None,Revised Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Dameon Willich',0.12,False
Circle of Protection: Green,Enchantment,None,Revised Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Sandra Everingham',0.1,False
Circle of Protection: Red,Enchantment,None,Revised Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Tedin',0.15,False
Circle of Protection: White,Enchantment,None,Revised Edition,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.14,False
Conversion,Enchantment,None,Revised Edition,Uncommon,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Myrfors',0.14,False
Crusade,Enchantment,None,Revised Edition,Rare,2,White,Not Legal,Not Legal,Banned,Banned,Banned,True,b'Mark Poole',0.14,False
Death Ward,Instant,None,Revised Edition,Common,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',0.11,False
Disenchant,Instant,None,Revised Edition,Common,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Amy Weber',0.27,False
Eye for an Eye,Instant,None,Revised Edition,Rare,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',0.69,False
Farmstead,Enchantment,Aura,Revised Edition,Rare,3,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',1.09,False
Green Ward,Enchantment,Aura,Revised Edition,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.18,False
Guardian Angel,Instant,None,Revised Edition,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.09,False
Healing Salve,Instant,None,Revised Edition,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.1,False
Holy Armor,Enchantment,Aura,Revised Edition,Common,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Melissa A. Benson',0.08,False
Holy Strength,Enchantment,Aura,Revised Edition,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.09,False
Island Sanctuary,Enchantment,None,Revised Edition,Rare,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',3.37,False
