names,supertypes,subtypes,set,rarity,cmc,color,modern legality,standard legality,commander legality,vintage legality,legacy legality,reprint,artist,price,is_legendary
Ajani Caller of the Pride,Planeswalker,Ajani,Magic 2013,Mythic Rare,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'D. Alexander Gregory',3.89,True
Ajani's Sunstriker,Creature,Cat Cleric,Magic 2013,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Matt Stewart',0.16,False
Angel's Mercy,Instant,None,Magic 2013,Common,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Andrew Robinson',0.11,False
Angelic Benediction,Enchantment,None,Magic 2013,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Michael Komarck',0.1,False
Attended Knight,Creature,Human Knight,Magic 2013,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Seb McKinnon',0.1,False
Aven Squire,Creature,Bird Soldier,Magic 2013,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'David Palumbo',0.11,False
Battleflight Eagle,Creature,Bird,Magic 2013,Common,5,White,Legal,Not Legal,Legal,Legal,Legal,False,b'Kev Walker',0.15,False
Captain of the Watch,Creature,Human Soldier,Magic 2013,Rare,6,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Staples',0.52,False
Captain's Call,Sorcery,None,Magic 2013,Common,4,White,Legal,Not Legal,Legal,Legal,Legal,False,b'Greg Staples',0.13,False
Crusader of Odric,Creature,Human Soldier,Magic 2013,Uncommon,3,White,Legal,Not Legal,Legal,Legal,Legal,False,b'Michael Komarck',0.15,False
Divine Favor,Enchantment,Aura,Magic 2013,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Allen Williams',0.09,False
Divine Verdict,Instant,None,Magic 2013,Common,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',0.02,False
Erase,Instant,None,Magic 2013,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Richard Wright',0.14,False
Faith's Reward,Instant,None,Magic 2013,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Raymond Swanland',1.19,False
Glorious Charge,Instant,None,Magic 2013,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Izzy',0.12,False
Griffin Protector,Creature,Griffin,Magic 2013,Common,4,White,Legal,Legal,Legal,Legal,Legal,True,b'Christopher Moeller',0.04,False
Guardian Lions,Creature,Cat,Magic 2013,Common,5,White,Legal,Not Legal,Legal,Legal,Legal,False,b'Johannes Voss',0.09,False
Guardians of Akrasa,Creature,Human Soldier,Magic 2013,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Alan Pollack',0.15,False
Healer of the Pride,Creature,Cat Cleric,Magic 2013,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,False,b'Christopher Moeller',0.28,False
Intrepid Hero,Creature,Human Soldier,Magic 2013,Rare,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Hildebrandt',0.58,False
Knight of Glory,Creature,Human Knight,Magic 2013,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,False,b'Peter Mohrbacher',0.21,False
Oblivion Ring,Enchantment,None,Magic 2013,Uncommon,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Franz Vohwinkel',0.28,False
Odric Master Tactician,Creature,Human Soldier,Magic 2013,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Michael Komarck',0.81,True
Pacifism,Enchantment,Aura,Magic 2013,Common,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Robert Bliss',0.13,False
Pillarfield Ox,Creature,Ox,Magic 2013,Common,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Andrew Robinson',0.2,False
Planar Cleansing,Sorcery,None,Magic 2013,Rare,6,White,Legal,Legal,Legal,Legal,Legal,True,b'Michael Komarck',0.25,False
Prized Elephant,Creature,Elephant,Magic 2013,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,False,b'Ioan Dumitrescu',0.13,False
Rain of Blades,Instant,None,Magic 2013,Uncommon,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Rob Alexander',0.12,False
Rhox Faithmender,Creature,Rhino Monk,Magic 2013,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Wesley Burt',4.68,False
Safe Passage,Instant,None,Magic 2013,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Moeller',0.1,False
Serra Angel,Creature,Angel,Magic 2013,Uncommon,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Staples',0.08,False
Serra Avatar,Creature,Avatar,Magic 2013,Mythic Rare,7,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Dermot Power',0.65,False
Serra Avenger,Creature,Angel,Magic 2013,Rare,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Scott M. Fischer',0.92,False
Show of Valor,Instant,None,Magic 2013,Common,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Anthony Palumbo',0.05,False
Silvercoat Lion,Creature,Cat,Magic 2013,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Terese Nielsen',0.11,False
Sublime Archangel,Creature,Angel,Magic 2013,Mythic Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Cynthia Sheppard',1.53,False
Touch of the Eternal,Enchantment,None,Magic 2013,Rare,7,White,Legal,Not Legal,Legal,Legal,Legal,False,b'Christopher Moeller',0.16,False
