names,edhrec
Aegis of the Heavens,291
Aethershield Artificer,613
"Ajani, Adversary of Tyrants",1419
Ajani's Last Stand,93
Ajani's Pridemate,3990
Ajani's Welcome,2408
Angel of the Dawn,153
Cavalry Drillmaster,59
Cleansing Nova,10699
Dwarven Priest,189
Gallant Cavalry,343
Herald of Faith,160
Hieromancer's Cage,306
Invoke the Divine,1520
Isolate,65
Knight of the Tusk,36
Knight's Pledge,132
Knightly Valor,205
"Lena, Selfless Champion",1172
Leonin Vanguard,447
Leonin Warleader,2593
Loxodon Line Breaker,15
Luminous Bonds,533
Make a Stand,3519
Mentor of the Meek,17678
Mighty Leap,278
Militia Bugler,987
Novice Knight,262
Oreskos Swiftclaw,168
Pegasus Courser,125
Remorseful Cleric,2215
Resplendent Angel,3041
Revitalize,489
Rustwing Falcon,265
Shield Mare,78
Star-Crowned Stag,32
Suncleanser,199
Trusty Packbeast,457
Valiant Knight,1457
Aether Tunnel,1229
Aven Wind Mage,275
Aviation Pioneer,144
Cancel,7303
Departed Deckhand,697
Disperse,876
Divination,2760
Djinn of Wishes,1133
Dwindle,55
Essence Scatter,3461
Exclusion Mage,1411
Gearsmith Prodigy,31
Ghostform,260
Horizon Scholar,292
Metamorphic Alteration,654
Mirror Image,1894
Mistcaller,627
Mystic Archaeologist,305
Omenspeaker,1028
Omniscience,10070
One with the Machine,2302
Patient Rebuilding,1949
Psychic Corrosion,5053
"Sai, Master Thopterist",7719
Salvager of Secrets,1392
Scholar of Stars,39
Sift,394
Skilled Animator,136
Sleep,1961
Supreme Phantom,501
Surge Mare,118
Switcheroo,587
"Tezzeret, Artifice Master",5626
Tolarian Scholar,20
Totally Lost,229
Uncomfortable Chill,77
Wall of Mist,978
Windreader Sphinx,2579
Abnormal Endurance,764
Blood Divination,720
Bone Dragon,240
Child of Night,628
Death Baron,5032
Demon of Catastrophes,1005
Diregraf Ghoul,376
Doomed Dissenter,2837
Fell Specter,2192
Fraying Omnipotence,1445
Graveyard Marshal,445
Hired Blade,17
Infectious Horror,224
Infernal Reckoning,145
Infernal Scarring,159
Isareth the Awakener,784
Lich's Caress,147
"Liliana, Untouched by Death",2008
Liliana's Contract,2991
Macabre Waltz,805
Nightmare's Thirst,146
Open the Graves,5040
Phylactery Lich,537
Plague Mare,172
Ravenous Harpy,106
Reassembling Skeleton,9748
Rise from the Grave,2290
Skymarch Bloodletter,288
Sovereign's Bite,125
Stitcher's Supplier,5551
Strangling Spores,37
Two-Headed Zombie,56
Vampire Neonate,419
Vampire Sovereign,187
Alpine Moon,61
Apex of Power,1266
Banefire,5116
Boggart Brute,204
Catalyst Elemental,266
Crash Through,1401
Dark-Dweller Oracle,2028
Demanding Dragon,1587
Dismissive Pyromancer,422
Doublecast,1713
Dragon Egg,981
Electrify,119
Fiery Finish,32
Goblin Instigator,3098
Goblin Motivator,1165
Goblin Trashmaster,3137
Guttersnipe,13533
Havoc Devils,48
Inferno Hellion,72
"Lathliss, Dragon Queen",4173
Lava Axe,222
Lightning Mare,93
Lightning Strike,2323
Onakke Ogre,13
"Sarkhan, Fireblood",2264
Sarkhan's Unsealing,2796
Siegebreaker Giant,81
Smelt,804
Sparktongue Dragon,187
Spit Flame,1082
Sure Strike,821
Thud,980
Tormenting Voice,10440
Trumpet Blast,607
Viashino Pyromancer,205
Volley Veteran,768
Blanchwood Armor,1483
Colossal Dreadmaw,807
Colossal Majesty,7660
Daggerback Basilisk,88
Declare Dominance,121
Druid of Horns,110
Druid of the Cowl,2009
Dryad Greenseeker,976
Elvish Clancaller,916
Elvish Rejuvenator,4752
Ghastbark Twins,173
Ghirapur Guide,57
Giant Spider,218
Gigantosaurus,1669
"Goreclaw, Terror of Qal Sisma",7092
Highland Game,54
Hungering Hydra,3336
Naturalize,7850
Pelakka Wurm,1790
Prodigious Growth,576
Reclamation Sage,41907
Recollect,1397
Rhox Oracle,45
Root Snare,559
Runic Armasaur,6300
Scapeshift,7923
Talons of Wildwood,457
Thorn Lieutenant,308
Thornhide Wolves,121
Vigilant Baloth,59
Vine Mare,262
Vivien Reid,3375
Vivien's Invocation,504
Wall of Vines,506
Aerial Engineer,27
"Arcades, the Strategist",337
Brawl-Bash Ogre,42
"Chromium, the Mutable",576
Draconic Disciple,895
Enigma Drake,1285
Heroic Reinforcements,323
"Nicol Bolas, the Ravager",2197
"Palladia-Mors, the Ruiner",750
Poison-Tip Archer,6160
Psychic Symbiont,94
Regal Bloodlord,1310
Satyr Enchanter,5439
Skyrider Patrol,328
"Vaevictis Asmadi, the Dire",1702
Amulet of Safekeeping,287
Arcane Encyclopedia,1054
Chaos Wand,2853
Crucible of Worlds,17910
Desecrated Tomb,3297
Diamond Mare,662
Dragon's Hoard,4399
Explosive Apparatus,120
Field Creeper,378
Fountain of Renewal,1224
Gargoyle Sentinel,44
Gearsmith Guardian,22
Magistrate's Scepter,1306
Manalith,6483
Millstone,321
Rogue's Gloves,2867
Sigiled Sword of Valeron,2204
Skyscanner,1909
Suspicious Bookcase,1456
Transmogrifying Wand,1046
Cinder Barrens,5117
Detection Tower,5652
Forsaken Sanctuary,6988
Foul Orchard,6159
Highland Lake,7722
Meandering River,4989
Reliquary Tower,123169
Rupture Spire,9792
Stone Quarry,5855
Submerged Boneyard,5254
Timber Gorge,2924
Tranquil Expanse,4430
Woodland Stream,7093
"Ajani, Wise Counselor",401
Ajani's Influence,136
Court Cleric,25
Silverbeak Griffin,63
"Tezzeret, Cruel Machinist",176
Pendulum of Patterns,15
Tezzeret's Gatebreaker,93
Tezzeret's Strider,15
"Liliana, the Necromancer",385
Arisen Gorgon,62
Liliana's Spoils,137
Tattered Mummy,778
"Sarkhan, Dragonsoul",775
Kargan Dragonrider,61
Sarkhan's Dragonfire,97
Sarkhan's Whelp,134
Vivien of the Arkbow,332
Skalla Wolf,383
Ursine Champion,92
Vivien's Jaguar,16
Nexus of Fate,7211
Sun Sentinel,29
Mist-Cloaked Herald,3663
Waterknot,155
Grasping Scoundrel,88
